"values","treatment","group"
"874","3.9875392792558","A","1"
"875","-0.648312241759299","A","1"
"876","3.09735513998479","A","1"
"877","2.61369978884286","A","1"
"878","2.80442556931803","A","1"
"879","3.12901430941146","A","1"
"880","2.01070614353571","A","1"
"881","1.79292275444173","A","1"
"882","2.29903962140006","A","1"
"883","0.91968370976496","A","1"
"884","3.31548401791512","A","1"
"885","1.7228671489293","A","1"
"886","3.00915979994112","A","1"
"887","3.76161679426459","A","1"
"888","2.84945130232742","A","1"
"889","2.00814517217405","A","1"
"890","0.795583976837239","A","1"
"891","2.97465774795542","A","1"
"892","1.05623455390888","A","1"
"893","1.18772074139184","A","1"
"894","2.536738509388","A","1"
"895","2.61265902308427","A","1"
"896","1.27418862161472","A","1"
"897","1.28939606435591","A","1"
"898","1.67142052754348","A","1"
"899","1.79595740707111","A","1"
"900","0.122720539381404","A","1"
"901","2.08829665186659","A","1"
"902","1.44036959017557","A","1"
"903","1.48395434788631","A","1"
"904","1.46062441408891","A","1"
"905","1.27181436510046","A","1"
"906","1.98410570562097","A","1"
"907","2.20712330185728","A","1"
"908","2.73227876239104","A","1"
"909","0.756499837399628","A","1"
"910","2.53534873404976","A","1"
"911","2.73257424209631","A","1"
"912","1.79588991404529","A","1"
"913","2.34421815282215","A","1"
"914","1.54733692786199","A","1"
"915","2.12253099081254","A","1"
"916","0.902424066235122","A","1"
"917","1.47944114093806","A","1"
"918","2.01800046439865","A","1"
"919","2.40222797433965","A","1"
"920","2.75596611323107","A","1"
"921","1.52262982645102","A","1"
"922","0.450784107207328","A","1"
"923","1.7957417942047","A","1"
"924","2.72954621684046","A","1"
"925","2.90652597553144","A","1"
"926","3.4381739984854","A","1"
"927","2.86830644959913","A","1"
"928","3.69589611427466","A","1"
"929","3.7374679113751","A","1"
"930","2.74513881844027","A","1"
"931","1.56848864373761","A","1"
"932","1.18902423748912","A","1"
"933","2.25501589160269","A","1"
"934","1.30185980202058","A","1"
"935","2.83953496703234","A","1"
"936","0.255531178706317","A","1"
"937","0.911040581182716","A","1"
"938","1.50152314962612","A","1"
"939","2.21185658376911","A","1"
"940","2.74719584185778","A","1"
"941","2.07963837901373","A","1"
"942","0.917735439213739","A","1"
"943","3.04747080959351","A","1"
"944","2.93704697095075","A","1"
"945","1.9146575310999","A","1"
"946","3.41936280957333","A","1"
"947","1.63804064568833","A","1"
"948","2.20106247264146","A","1"
"949","2.12852428031574","A","1"
"950","0.559903851840123","A","1"
"951","1.08237343722435","A","1"
"952","1.75553863398587","A","1"
"953","2.01475743302218","A","1"
"954","1.48273684640721","A","1"
"955","2.04087159064364","A","1"
"956","1.93907743735236","A","1"
"957","1.17674318515362","A","1"
"958","1.46984815913746","A","1"
"959","3.05770519161179","A","1"
"960","1.7544823685933","A","1"
"961","2.5070154809774","A","1"
"962","2.04845573294235","A","1"
"963","1.73711633229144","A","1"
"964","2.15630496430417","A","1"
"965","2.38648715193485","A","1"
"966","1.42888632759218","A","1"
"967","3.24598835424522","A","1"
"968","1.9368245118106","A","1"
"969","1.11491883059753","A","1"
"970","3.46577305168022","A","1"
"971","0.837079349179551","A","1"
"972","1.67462282517756","A","1"
"973","2.06159290415353","A","1"
"974","2.14358560828015","A","1"
"975","2.42376845444016","A","1"
"976","1.58912805935979","A","1"
"977","0.944972969976915","A","1"
"978","1.23897871562386","A","1"
"979","2.2825841968254","A","1"
"980","1.86849225019917","A","1"
"981","1.30307383573384","A","1"
"982","2.17709090279258","A","1"
"983","3.5925691280648","A","1"
"984","1.71729947729559","A","1"
"985","2.55870350101616","A","1"
"986","1.30562634752187","A","1"
"987","2.16177130711076","A","1"
"988","3.83163210846766","A","1"
"989","2.51910646523178","A","1"
"990","3.10665541213085","A","1"
"991","2.12962075099709","A","1"
"992","2.91789259249489","A","1"
"993","2.21770429918902","A","1"
"994","2.48277423820914","A","1"
"995","1.25913023224383","A","1"
"996","1.41203679789852","A","1"
"997","0.262561178227966","A","1"
"998","2.33172436858756","A","1"
"999","1.95364748488967","A","1"
"1000","0.123854390573119","A","1"
"1001","0.344747960360559","A","2"
"1002","4.99858187933805","A","2"
"1003","2.72879635811793","A","2"
"1004","2.24692956372559","A","2"
"1005","-0.21963872498023","A","2"
"1006","1.97586895574397","A","2"
"1007","-1.17306809924721","A","2"
"1008","4.14261519838728","A","2"
"1009","1.50099786356902","A","2"
"1010","5.28736103871977","A","2"
"1011","4.03598334291925","A","2"
"1012","2.95841662786748","A","2"
"1013","2.49343416093232","A","2"
"1014","2.09914851708379","A","2"
"1015","3.19932309596808","A","2"
"1016","-2.38241599651239","A","2"
"1017","2.56170424680716","A","2"
"1018","1.49478978062412","A","2"
"1019","2.20457720612998","A","2"
"1020","1.08371034793957","A","2"
"1021","4.14586997443908","A","2"
"1022","-0.529687947531979","A","2"
"1023","1.46640936419474","A","2"
"1024","1.3937665784298","A","2"
"1025","1.85036980896881","A","2"
"1026","-1.0685540904345","A","2"
"1027","-0.992557050086769","A","2"
"1028","-0.0534558589524683","A","2"
"1029","-1.29005851933432","A","2"
"1030","1.63387866734036","A","2"
"1031","-0.967759952869423","A","2"
"1032","0.595404870769376","A","2"
"1033","2.1030832043545","A","2"
"1034","-3.14233161102849","A","2"
"1035","3.59558947193609","A","2"
"1036","1.4973953682018","A","2"
"1037","-2.05095057399642","A","2"
"1038","1.3194486890583","A","2"
"1039","5.50939499859873","A","2"
"1040","0.299433588543348","A","2"
"1041","1.97727669360102","A","2"
"1042","1.3761367209699","A","2"
"1043","-0.056164370197223","A","2"
"1044","-1.74052437343835","A","2"
"1045","3.89565593215117","A","2"
"1046","3.77417786770107","A","2"
"1047","1.76511782481369","A","2"
"1048","0.60104259359217","A","2"
"1049","-1.78400817983534","A","2"
"1050","2.98864673615557","A","2"
"1051","3.72835145675938","A","2"
"1052","-0.102305166025524","A","2"
"1053","0.88479272988155","A","2"
"1054","0.930864346873258","A","2"
"1055","-0.860772529750781","A","2"
"1056","0.991498371308646","A","2"
"1057","1.84813344153116","A","2"
"1058","5.22535670572416","A","2"
"1059","0.512575550603781","A","2"
"1060","0.64353213626937","A","2"
"1061","1.97956738059716","A","2"
"1062","0.621978914758444","A","2"
"1063","0.112743061735751","A","2"
"1064","4.94984160709302","A","2"
"1065","3.22965130387228","A","2"
"1066","0.309710273301894","A","2"
"1067","0.132678623135625","A","2"
"1068","-1.31051787358642","A","2"
"1069","2.35006301737256","A","2"
"1070","0.945092872659574","A","2"
"1071","2.64185472069425","A","2"
"1072","2.202500235567","A","2"
"1073","-1.44889474638117","A","2"
"1074","1.99136571072128","A","2"
"1075","-0.0623226325639952","A","2"
"1076","-0.226420406871404","A","2"
"1077","3.36758692870889","A","2"
"1078","2.25277802720412","A","2"
"1079","1.48493576241237","A","2"
"1080","1.09205148223935","A","2"
"1081","0.464816573054703","A","2"
"1082","0.0382795362428872","A","2"
"1083","1.43768354883883","A","2"
"1084","0.729064328924251","A","2"
"1085","-0.741851212726712","A","2"
"1086","4.86587710176375","A","2"
"1087","3.1488396405768","A","2"
"1088","-1.22921504100224","A","2"
"1089","4.86468463366433","A","2"
"1090","1.44057689350298","A","2"
"1091","4.25304987667549","A","2"
"1092","2.42501896164596","A","2"
"1093","1.5878655082713","A","2"
"1094","4.38722433133455","A","2"
"1095","6.13813583849491","A","2"
"1096","-0.701685749714143","A","2"
"1097","4.24604121688615","A","2"
"1098","4.64262033250203","A","2"
"1099","1.88436402827464","A","2"
"1100","2.15120496042267","A","2"
"1101","1.07967019144209","A","2"
"1102","1.86224879375867","A","2"
"1103","0.668000162466725","A","2"
"1104","2.59597410748611","A","2"
"1105","3.35740053937339","A","2"
"1106","0.674118909461525","A","2"
"1107","0.175624027521102","A","2"
"1108","0.00331017478559481","A","2"
"1109","1.7566524034292","A","2"
"1110","3.25225080124569","A","2"
"1111","-1.25655849483405","A","2"
"1112","3.59693877481003","A","2"
"1113","4.38031251471249","A","2"
"1114","4.20317571607282","A","2"
"1115","2.65227616737985","A","2"
"1116","2.14216260072059","A","2"
"1117","2.8758729280535","A","2"
"1118","-2.75690478110317","A","2"
"1119","0.376168840082726","A","2"
"1120","2.77833131250342","A","2"
"1121","2.51628143503671","A","2"
"1122","1.22158443815955","A","2"
"1123","-0.53827744594078","A","2"
"1124","1.40368169100107","A","2"
"1125","1.34412472970842","A","2"
"1126","2.44273294393831","A","2"
"1127","3.50412872828305","A","2"
"1128","0.162358480672342","A","2"
"1129","3.03030125963767","A","2"
"1130","4.13377704562629","A","2"
"1131","2.31192201347477","A","2"
"1132","-1.2687134756811","A","2"
"1133","2.03501981860483","A","2"
"1134","1.86721849899488","A","2"
"1135","2.82389104543461","A","2"
"1136","0.866687937415289","A","2"
"1137","1.55626273194294","A","2"
"1138","3.80553416254474","A","2"
"1139","-0.337739738067311","A","2"
"1140","2.40385372549713","A","2"
"1141","0.361692120110586","A","2"
"1142","2.22169769625081","A","2"
"1143","0.551690695035805","A","2"
"1144","-2.03739489179857","A","2"
"1145","0.631057837728466","A","2"
"1146","2.24341894574968","A","2"
"1147","4.18233553188616","A","2"
"1148","3.36081733932022","A","2"
"1149","0.985260339733523","A","2"
"1150","1.5072420663809","A","2"
"1151","-2.01085961839572","A","2"
"1152","0.711822174273495","A","2"
"1153","1.5795248903895","A","2"
"1154","4.31423654501418","A","2"
"1155","2.16039985765304","A","2"
"1156","2.39335941918134","A","2"
"1157","2.79669273438892","A","2"
"1158","5.06154020644483","A","2"
"1159","1.0411091162287","A","2"
"1160","0.947599086938576","A","2"
"1161","5.98889343972954","A","2"
"1162","4.02826854233219","A","2"
"1163","0.452769852783017","A","2"
"1164","2.22745667927636","A","2"
"1165","2.15815173841282","A","2"
"1166","2.62222384144862","A","2"
"1167","0.635338762404119","A","2"
"1168","-1.8273621890932","A","2"
"1169","0.134417664258672","A","2"
"1170","-2.23612180347913","A","2"
"1171","0.296617026994032","A","2"
"1172","4.82612332100747","A","2"
"1173","0.765725587970493","A","2"
"1174","4.33269765228702","A","2"
"1175","1.2858817801186","A","2"
"1176","1.59296558403579","A","2"
"1177","3.26231464125017","A","2"
"1178","2.75083583439853","A","2"
"1179","0.569822348917175","A","2"
"1180","0.809582042708482","A","2"
"1181","0.571897153913953","A","2"
"1182","2.72489289996433","A","2"
"1183","-0.624618556313819","A","2"
"1184","0.348095294204954","A","2"
"1185","0.330521532366413","A","2"
"1186","4.46086162507955","A","2"
"1187","3.05272845178123","A","2"
"1188","5.75142951407777","A","2"
"1189","-0.0959194554680314","A","2"
"1190","-2.99503998155366","A","2"
"1191","1.36349956798349","A","2"
"1192","2.5572854862572","A","2"
"1193","1.96710016276363","A","2"
"1194","-1.00981672818234","A","2"
"1195","-0.325088525903039","A","2"
"1196","2.7478451431795","A","2"
"1197","2.28706331553586","A","2"
"1198","0.866391342120446","A","2"
"1199","-0.153834775864492","A","2"
"1200","1.69659591270916","A","2"
"1201","0.319849032832926","A","2"
"1202","0.11679106295105","A","2"
"1203","1.01297475635355","A","2"
"1204","-0.317876764808437","A","2"
"1205","1.70356082842716","A","2"
"1206","2.23815149414939","A","2"
"1207","-1.47537120784657","A","2"
"1208","1.54094358880338","A","2"
"1209","4.21197132372685","A","2"
"1210","2.0159973828067","A","2"
"1211","1.27606475931789","A","2"
"1212","4.84148098777798","A","2"
"1213","1.5641520749642","A","2"
"1214","1.24711984582019","A","2"
"1215","-0.181281947503774","A","2"
"1216","0.380371836754066","A","2"
"1217","2.32095953087667","A","2"
"1218","0.0513287369052899","A","2"
"1219","1.84057873882721","A","2"
"1220","-0.157905895812039","A","2"
"1221","0.106775606490123","A","2"
"1222","0.464400194381384","A","2"
"1223","1.65233004118785","A","2"
"1224","4.84313239620492","A","2"
"1225","2.62880753620735","A","2"
"1226","1.72637204691374","A","2"
"1227","-0.937129803860072","A","2"
"1228","0.402949927058791","A","2"
"1229","3.21935002843897","A","2"
"1230","-0.359101579688631","A","2"
"1231","3.90202779681311","A","2"
"1232","0.726773197277813","A","2"
"1233","0.660398687931408","A","2"
"1234","2.14308146972628","A","2"
"1235","-0.228785826188085","A","2"
"1236","3.95790953854958","A","2"
"1237","-0.0182551443042989","A","2"
"1238","0.445968292952412","A","2"
"1239","-0.473380353192933","A","2"
"1240","0.888932819953014","A","2"
"1241","-1.0238873932067","A","2"
"1242","0.887046320131742","A","2"
"1243","1.71833130141938","A","2"
"1244","2.49770547103236","A","2"
"1245","-1.71038947543587","A","2"
"1246","0.702564659011296","A","2"
"1247","1.96404190498904","A","2"
"1248","0.496716711104118","A","2"
"1249","2.43658882809518","A","2"
"1250","2.22291713739888","A","2"
"1251","-0.16690995449257","A","2"
"1252","4.38854734366121","A","2"
"1253","-1.51182951739892","A","2"
"1254","4.6611326856872","A","2"
"1255","-0.541747544021066","A","2"
"1256","3.00730757110491","A","2"
"1257","1.05291078694264","A","2"
"1258","0.312891469552462","A","2"
"1259","-2.32399237657911","A","2"
"1260","-0.305927608914006","A","2"
"1261","3.32155133476437","A","2"
"1262","4.0088744725172","A","2"
"1263","2.35648127797772","A","2"
"1264","3.94192116151223","A","2"
"1265","3.23070642005725","A","2"
"1266","4.41746940216987","A","2"
"1267","0.338958608806726","A","2"
"1268","4.40011457260773","A","2"
"1269","0.288297692960407","A","2"
"1270","-1.88846151585023","A","2"
"1271","5.57710583712464","A","2"
"1272","-3.372579660928","A","2"
"1273","0.543455246254907","A","2"
"1274","2.19675892088867","A","2"
"1275","3.60755442472366","A","2"
"1276","2.22383111860423","A","2"
"1277","1.03348963330912","A","2"
"1278","1.8945762979097","A","2"
"1279","1.52402910557396","A","2"
"1280","0.745810203163462","A","2"
"1281","1.62627733362328","A","2"
"1282","-0.117440072168012","A","2"
"1283","3.16520908488035","A","2"
"1284","-0.165230253660001","A","2"
"1285","-0.0603449483681602","A","2"
"1286","0.732666089068419","A","2"
"1287","3.16020989505383","A","2"
"1288","-1.26777975338949","A","2"
"1289","2.82293843415426","A","2"
"1290","-1.07123701559314","A","2"
"1291","0.639836638977877","A","2"
"1292","0.986344793429107","A","2"
"1293","-0.155291168065747","A","2"
"1294","-0.150247023709279","A","2"
"1295","0.537045379784549","A","2"
"1296","-0.581442010734055","A","2"
"1297","3.58978437535741","A","2"
"1298","-0.89692331310827","A","2"
"1299","0.600390476663516","A","2"
"1300","-0.029516207437712","A","2"
"1301","3.00105180676052","A","2"
"1302","0.403896628100912","A","2"
"1303","0.527564959037502","A","2"
"1304","2.92990276827477","A","2"
"1305","3.15139933650777","A","2"
"1306","-1.90035148241126","A","2"
"1307","3.84211326317186","A","2"
"1308","1.70704662697683","A","2"
"1309","5.56008730436547","A","2"
"1310","1.08789665617158","A","2"
"1311","-0.536379571191442","A","2"
"1312","1.31413109399297","A","2"
"1313","3.34956311986147","A","2"
"1314","3.81059518501126","A","2"
"1315","1.38624590916009","A","2"
"1316","2.71768065573942","A","2"
"1317","1.87709307978776","A","2"
"1318","0.739024149148683","A","2"
"1319","-0.249268637296932","A","2"
"1320","3.0763618974505","A","2"
"1321","1.10210072950034","A","2"
"1322","1.60969598051466","A","2"
"1323","-2.08987477790328","A","2"
"1324","3.03649132616395","A","2"
"1325","1.68674416456355","A","2"
"1326","1.51303108224589","A","2"
"1327","0.933710438994548","A","2"
"1328","2.80031708088548","A","2"
"1329","5.08816374232234","A","2"
"1330","-0.152989207709472","A","2"
"1331","2.50537555802312","A","2"
"1332","1.35219764440818","A","2"
"1333","1.56632434333567","A","2"
"1334","4.81113929204069","A","2"
"1335","1.33361425517284","A","2"
"1336","-0.507665502430487","A","2"
"1337","4.63377756029018","A","2"
"1338","0.910255166579883","A","2"
"1339","4.13321285806118","A","2"
"1340","1.02224327346857","A","2"
"1341","2.5702743916321","A","2"
"1342","0.69472156630321","A","2"
"1343","-0.31956953677044","A","2"
"1344","1.05985780888934","A","2"
"1345","2.94373975019074","A","2"
"1346","2.37466986316864","A","2"
"1347","2.87320105471189","A","2"
"1348","2.23865438576618","A","2"
"1349","-2.56739934151604","A","2"
"1350","1.94698474704393","A","2"
"1351","2.64548947316709","A","2"
"1352","1.64818721450995","A","2"
"1353","1.58830330471199","A","2"
"1354","3.13385013246853","A","2"
"1355","1.56638198104517","A","2"
"1356","1.18794790224742","A","2"
"1357","1.41751876172188","A","2"
"1358","2.13601031780313","A","2"
"1359","1.57037351563671","A","2"
"1360","2.8646108339452","A","2"
"1361","2.53367451843346","A","2"
"1362","2.68328138244565","A","2"
"1363","1.84134513576015","A","2"
"1364","4.28317878839011","A","2"
"1365","3.98839506455513","A","2"
"1366","-2.01407299348193","A","2"
"1367","0.197320674686502","A","2"
"1368","2.47521287019203","A","2"
"1369","-0.216147953947212","A","2"
"1370","1.22227549957585","A","2"
"1371","0.585002597658619","A","2"
"1372","1.7795599644783","A","2"
"1373","1.32973187375514","A","2"
"1374","4.0799006872951","A","2"
"1375","0.115316585484329","A","2"
"1376","2.48532766510108","A","2"
"1377","2.04179204038698","A","2"
"1378","1.40027454709584","A","2"
"1379","1.36405594475954","A","2"
"1380","1.66469544830078","A","2"
"1381","2.71475387867749","A","2"
"1382","0.501710925154257","A","2"
"1383","0.626249613973245","A","2"
"1384","1.95396549524858","A","2"
"1385","3.40905687997304","A","2"
"1386","2.45458109714245","A","2"
"1387","1.304347859269","A","2"
"1388","2.95239908549824","A","2"
"1389","-1.45063249974463","A","2"
"1390","1.45876710636001","A","2"
"1391","2.70317326660351","A","2"
"1392","3.98820217962714","A","2"
"1393","2.0326025218059","A","2"
"1394","2.78271032694303","A","2"
"1395","2.77244975042643","A","2"
"1396","-0.930124475777191","A","2"
"1397","2.57609878787043","A","2"
"1398","-2.18270282951284","A","2"
"1399","1.23465155532502","A","2"
"1400","-0.180780843946129","A","2"
"1401","4.52389889955827","A","2"
"1402","1.57260097545735","A","2"
"1403","2.8799575887355","A","2"
"1404","1.84906819603498","A","2"
"1405","-0.316320559118093","A","2"
"1406","0.08745654416795","A","2"
"1407","-1.08766337443166","A","2"
"1408","1.25514049630468","A","2"
"1409","0.382980857034452","A","2"
"1410","3.83194832819573","A","2"
"1411","0.618807921633032","A","2"
"1412","2.52384692602614","A","2"
"1413","1.71694137344349","A","2"
"1414","0.0841893284251107","A","2"
"1415","1.60842876932463","A","2"
"1416","0.439331561999575","A","2"
"1417","3.16938486424084","A","2"
"1418","5.43379883192614","A","2"
"1419","4.19725861332829","A","2"
"1420","2.79668037173038","A","2"
"1421","0.844013454351458","A","2"
"1422","2.01691166662249","A","2"
"1423","4.12261023223799","A","2"
"1424","2.07248326328581","A","2"
"1425","2.86735367199928","A","2"
"1426","2.2372635897067","A","2"
"1427","0.805986793936832","A","2"
"1428","4.23429242779859","A","2"
"1429","4.32307272395109","A","2"
"1430","0.06640821616265","A","2"
"1431","1.36505101879548","A","2"
"1432","1.42511842026352","A","2"
"1433","1.81456418954491","A","2"
"1434","2.83447576112103","A","2"
"1435","-2.59080040494495","A","2"
"1436","0.557491661030288","A","2"
"1437","4.48877429956504","A","2"
"1438","0.163393597801714","A","2"
"1439","2.45536765889406","A","2"
"1440","3.3558578325473","A","2"
"1441","-1.60726609855812","A","2"
"1442","0.934200019671557","A","2"
"1443","4.26299073768209","A","2"
"1444","3.14677749941794","A","2"
"1445","1.60111855013522","A","2"
"1446","-1.94584489771981","A","2"
"1447","1.53132763808055","A","2"
"1448","5.94894397326392","A","2"
"1449","-0.0286737687554772","A","2"
"1450","1.47317757716013","A","2"
"1451","0.86057188828651","A","2"
"1452","1.82163376872075","A","2"
"1453","1.79847823171168","A","2"
"1454","-0.46195578726759","A","2"
"1455","3.1937061592858","A","2"
"1456","-0.178494136990478","A","2"
"1457","-0.637420209931883","A","2"
"1458","-0.112989548923139","A","2"
"1459","2.14046550114841","A","2"
"1460","2.5842164572085","A","2"
"1461","0.702530752937713","A","2"
"1462","-0.134488612651754","A","2"
"1463","0.538818264132998","A","2"
"1464","3.34722385708418","A","2"
"1465","1.50457684762213","A","2"
"1466","-2.15054175868322","A","2"
"1467","0.839079769621232","A","2"
"1468","-0.11819621388745","A","2"
"1469","-0.0774904891781332","A","2"
"1470","3.03042764233216","A","2"
"1471","1.61120668295797","A","2"
"1472","3.45039387641993","A","2"
"1473","3.46214178725602","A","2"
"1474","0.179235976325871","A","2"
"1475","2.71602941608969","A","2"
"1476","2.85502669656403","A","2"
"1477","1.05117174166491","A","2"
"1478","3.01583552136629","A","2"
"1479","0.495105558252977","A","2"
"1480","3.75388624419079","A","2"
"1481","1.4890304284202","A","2"
"1482","2.76728349907135","A","2"
"1483","0.481216323331195","A","2"
"1484","3.35807514517057","A","2"
"1485","-0.902401430451552","A","2"
"1486","-2.65048604455325","A","2"
"1487","2.31805938938028","A","2"
"1488","2.28330125171054","A","2"
"1489","1.06514902104322","A","2"
"1490","2.07541496573984","A","2"
"1491","2.04722932394637","A","2"
"1492","2.54869696680703","A","2"
"1493","3.03695871624973","A","2"
"1494","2.61595823060247","A","2"
"1495","2.517933092543","A","2"
"1496","1.97990396374454","A","2"
"1497","3.3838359838501","A","2"
"1498","-1.24353873574357","A","2"
"1499","3.80234566179743","A","2"
"1500","0.637875504041532","A","2"
"1501","3.00041111962667","A","2"
"1502","-2.47804103024428","A","2"
"1503","2.40782516496733","A","2"
"1504","2.54799708111261","A","2"
"1505","2.08336709995425","A","2"
"1506","-0.0179339831571363","A","2"
"1507","5.36989868147514","A","2"
"1508","1.48464876764315","A","2"
"1509","0.806919006415579","A","2"
"1510","1.23322982590109","A","2"
"1511","0.892700056147599","A","2"
"1512","1.43683534913509","A","2"
"1513","4.91925996229738","A","2"
"1514","-1.31545496904542","A","2"
"1515","1.33953941356825","A","2"
"1516","4.60875505140331","A","2"
"1517","1.12039579334284","A","2"
"1518","0.855051071628258","A","2"
"1519","2.4147971912859","A","2"
"1520","-1.66754324934233","A","2"
"1521","1.9868702200298","A","2"
"1522","1.74162834832625","A","2"
"1523","2.32717982560501","A","2"
"1524","0.254529384954299","A","2"
"1525","1.88582512812723","A","2"
"1526","0.445355974891712","A","2"
"1527","2.17766062163994","A","2"
"1528","1.42496367998423","A","2"
"1529","5.28677732105029","A","2"
"1530","3.93657005104905","A","2"
"1531","1.03662760420216","A","2"
"1532","0.733216040296605","A","2"
"1533","-0.081576660310851","A","2"
"1534","1.93379441380715","A","2"
"1535","0.0111388617875869","A","2"
"1536","2.1219613903577","A","2"
"1537","1.54240409083679","A","2"
"1538","1.6624556127353","A","2"
"1539","2.69953157404077","A","2"
"1540","4.08655728145164","A","2"
"1541","3.81124412773162","A","2"
"1542","-1.18397235722465","A","2"
"1543","4.51536369789389","A","2"
"1544","7.38939461208049","A","2"
"1545","-1.02750211963588","A","2"
"1546","-0.610477284923434","A","2"
"1547","2.62544332541549","A","2"
"1548","3.37110994362397","A","2"
"1549","2.44988899715238","A","2"
"1550","-1.94059971809397","A","2"
"1551","0.37418114248426","A","2"
"1552","1.43849015065367","A","2"
"1553","1.02695565497236","A","2"
"1554","0.627470119389258","A","2"
"1555","0.919310712852053","A","2"
"1556","2.02203005752168","A","2"
"1557","2.08171894599966","A","2"
"1558","0.591632199066259","A","2"
"1559","3.45262444706162","A","2"
"1560","-0.449989092904769","A","2"
"1561","3.28883885753763","A","2"
"1562","2.02203701138465","A","2"
"1563","1.14343713069924","A","2"
"1564","1.37659250087142","A","2"
"1565","-2.37034329114395","A","2"
"1566","0.538491330456567","A","2"
"1567","0.217588409983188","A","2"
"1568","-0.211214313898471","A","2"
"1569","0.700571066895499","A","2"
"1570","3.36483908176484","A","2"
"1571","-1.80626538072611","A","2"
"1572","3.81735182015782","A","2"
"1573","0.108010322024203","A","2"
"1574","3.89560821033908","A","2"
"1575","-0.804306217782534","A","2"
"1576","3.52961870642911","A","2"
"1577","0.973157230859614","A","2"
"1578","-1.39806009634644","A","2"
"1579","-2.15668773840233","A","2"
"1580","0.190232018082635","A","2"
"1581","1.26620617560822","A","2"
"1582","2.49535547852566","A","2"
"1583","-1.14189939580687","A","2"
"1584","0.916745484809632","A","2"
"1585","1.10272979589192","A","2"
"1586","5.80628450732927","A","2"
"1587","-0.326150215724511","A","2"
"1588","2.37961789952278","A","2"
"1589","0.640457167496948","A","2"
"1590","2.09850812236981","A","2"
"1591","0.59905969863779","A","2"
"1592","3.95193735293158","A","2"
"1593","2.45942938538384","A","2"
"1594","3.06837884766223","A","2"
"1595","0.48373665243474","A","2"
"1596","4.35416733435641","A","2"
"1597","-1.96514580674685","A","2"
"1598","1.71305873734432","A","2"
"1599","1.4655448724351","A","2"
"1600","5.03740963996182","A","2"
"1601","0.703703958877801","A","2"
"1602","0.71981900899073","A","2"
"1603","3.23773854073896","A","2"
"1604","4.10130447019824","A","2"
"1605","3.24713653068393","A","2"
"1606","0.957062366407291","A","2"
"1607","-1.47469085873057","A","2"
"1608","-0.628930583259429","A","2"
"1609","0.408598173834688","A","2"
"1610","-3.02172959237636","A","2"
"1611","3.38364398024503","A","2"
"1612","4.24137960323032","A","2"
"1613","-0.0502741265197777","A","2"
"1614","1.19855703064301","A","2"
"1615","2.71263171283996","A","2"
"1616","0.0467093706574646","A","2"
"1617","-0.0615793037387846","A","2"
"1618","4.33240326131506","A","2"
"1619","2.44882064646416","A","2"
"1620","-0.605234293167697","A","2"
"1621","-0.191843702076907","A","2"
"1622","1.57089750439541","A","2"
"1623","1.91758640727402","A","2"
"1624","1.44362502943241","A","2"
"1625","2.24137996518752","A","2"
"1626","1.12463481158422","A","2"
"1627","0.803965588036086","A","2"
"1628","-0.580376131702066","A","2"
"1629","2.79791231245945","A","2"
"1630","-2.36902233240311","A","2"
"1631","0.140271019023437","A","2"
"1632","2.13683236535299","A","2"
"1633","2.63759726391094","A","2"
"1634","1.55967696067923","A","2"
"1635","1.40637412461213","A","2"
"1636","-0.935041385653653","A","2"
"1637","-0.978503365700234","A","2"
"1638","5.06214828659311","A","2"
"1639","2.20457687393988","A","2"
"1640","1.58352689612796","A","2"
"1641","2.17761136020001","A","2"
"1642","-0.89301685815698","A","2"
"1643","2.71288032208146","A","2"
"1644","1.50305197013798","A","2"
"1645","2.35266414993795","A","2"
"1646","2.50012556064906","A","2"
"1647","-0.907015238874445","A","2"
"1648","0.0972636587681219","A","2"
"1649","3.78976516693302","A","2"
"1650","3.28416688043982","A","2"
"1651","-0.384045962419424","A","2"
"1652","3.20109547840772","A","2"
"1653","4.70751885863863","A","2"
"1654","2.48551733264619","A","2"
"1655","-0.388370062998431","A","2"
"1656","0.985159463748957","A","2"
"1657","-0.337202822697743","A","2"
"1658","1.62312578976082","A","2"
"1659","3.61166874175263","A","2"
"1660","2.90539702767586","A","2"
"1661","1.76392852002632","A","2"
"1662","2.48382257690206","A","2"
"1663","4.97730831480982","A","2"
"1664","1.84477026690317","A","2"
"1665","1.43892368156013","A","2"
"1666","-0.357505154936632","A","2"
"1667","-1.40953365263289","A","2"
"1668","2.48374057331044","A","2"
"1669","-2.62775878293899","A","2"
"1670","3.61831238403531","A","2"
"1671","6.20378278469993","A","2"
"1672","-0.749249919901624","A","2"
"1673","4.93937250324916","A","2"
"1674","-1.61548908927261","A","2"
"1675","6.52139601104935","A","2"
"1676","0.545265289773354","A","2"
"1677","-0.627585129816163","A","2"
"1678","3.63048974167856","A","2"
"1679","6.12258550484586","A","2"
"1680","3.9320358792755","A","2"
"1681","-1.88624362171666","A","2"
"1682","-0.396849186602709","A","2"
"1683","0.454235165660457","A","2"
"1684","-3.43098923063979","A","2"
"1685","4.49684006434282","A","2"
"1686","0.291564287208313","A","2"
"1687","-2.20533534825187","A","2"
"1688","0.564537552884674","A","2"
"1689","0.982021432937657","A","2"
"1690","3.68837839731039","A","2"
"1691","3.42284624023787","A","2"
"1692","-0.79097223587187","A","2"
"1693","2.55147642706986","A","2"
"1694","4.67237863215363","A","2"
